"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"Chapter 4","绝代","juédài","当代独一无二（多用于人才或美貌）。","unparalleled; peerless","形","～佳人；～才华","褒义","这位歌手被誉为绝代歌手。","This singer is hailed as peerless.","Strong praise.","","无双"
"Chapter 4","大师","dàshī","在某一领域有极高成就的人。","master; great master","名","艺术～；～作品；～风范","褒义","大师往往沉得下心，不急于求成。","Masters often stay calm and do not rush success.","High honorific.","","名家"
"Chapter 4","幸好","xìnghǎo","幸亏。","fortunately; luckily","副","～赶上；～没事；～记得","口语","幸好他及时停下，才没出事故。","Fortunately he stopped in time and avoided an accident.","Relief.","","幸亏"
"Chapter 4","觉醒","juéxǐng","醒悟；意识开始明确。","awaken; become aware","动","～意识；～年代；～过来","中性","他对快节奏生活有了觉醒。","He awakened to awareness about fast-paced living.","Consciousness.","","醒悟"
"Chapter 4","盒饭","héfàn","装在盒子里的快餐饭食。","boxed meal; lunch box","名","买～；～摊；～文化","中性","上班族常吃盒饭，节省时间。","Office workers often eat boxed meals to save time.","Urban fast food.","","快餐"
"Chapter 4","饭局","fànjú","聚餐的场合。","dinner gathering; meal appointment","名","应酬～；～不断；参加～","中性","他的饭局太多，很少在家吃饭。","He has so many dinner gatherings that he rarely eats at home.","Social dining.","","聚餐"
"Chapter 4","共享","gòngxiǎng","共同享受；共同使用。","share; sharing economy sense","动","～单车；～资源；～时代","中性","共享单车方便出行，也带来管理问题。","Shared bikes are convenient but also raise management issues.","Modern economy.","","分享"
"Chapter 4","应酬","yìngchou","交际往来（多指宴会等）。","social engagements; entertaining","名","忙于～；～场合；～饮酒","中性","减少不必要的应酬，能腾出更多休息时间。","Cutting unnecessary social engagements frees more rest time.","Social obligation.","","社交"
"Chapter 4","新世纪","xīn shìjì","新的世纪；指21世纪。","new century; the 21st century","名","～初；～以来","中性","新世纪以来，信息技术飞速发展。","Since the new century, information technology has advanced rapidly.","Time period.","","新时代"
"Chapter 4","丁克族","dīngkè zú","选择不生育的夫妻群体。","DINK (double income, no kids)","名","～家庭；～选择","中性","丁克族更注重个人时间与生活质量。","DINK couples focus more on personal time and quality of life.","Social label.","","不生育族"
"Chapter 4","流水作业线","liúshuǐ zuòyè xiàn","分工连续生产的作业方式。","assembly line","名","～生产；～效率","中性","流水作业线提高了产量，也让人更忙碌。","The assembly line raised output and also made people busier.","Industrial image.","","生产线"
"Chapter 4","电子革命","diànzǐ gémìng","电子技术带来的社会变革。","digital/electronics revolution","名","～时代；～影响","中性","电子革命改变了人们的工作方式。","The electronics revolution changed how people work.","Tech history.","","信息革命"
"Chapter 4","E时代","E shídài","以电子网络为特征的时代。","E-era; digital age","名","～生活；～青年","中性","E时代信息更新极快，需要学会筛选。","In the E-era information updates extremely fast; one must learn to filter.","Period term.","","网络时代"
"Chapter 4","农业社会","nóngyè shèhuì","以农业为主的社会形态。","agrarian society","名","～节奏；～生活","中性","农业社会的生活节奏相对缓慢。","Life in agrarian society was relatively slow.","Historical sociology.","","传统社会"
"Chapter 4","工业社会","gōngyè shèhuì","以工业为主的社会形态。","industrial society","名","～发展；～文明","中性","工业社会强调效率与标准化。","Industrial society stresses efficiency and standardization.","Historical sociology.","","现代社会"
"Chapter 4","中产生活","zhōngchǎn shēnghuó","中等收入群体的生活方式。","middle-class lifestyle","名","～水平；～家庭","中性","中产生活既追求品质，也面临压力。","Middle-class life pursues quality but also faces pressure.","Social stratum.","","小康生活"
"Chapter 4","跑狗场","pǎo gǒu chǎng","赛狗赌博的场所（多指港澳旧称）。","greyhound racing track","名","～博彩；～文化","中性","文中提到跑狗场，对比都市娱乐与节奏。","The text mentions greyhound tracks to contrast urban entertainment and pace.","Regional cultural reference.","","赛马场"
"Chapter 4","长潮","chángcháo","长期形成的潮流；持续的风尚。","long-lasting trend","名","～退去；～涌来","中性","某种消费长潮退去后，人们开始反思。","After a long consumer trend faded, people began to reflect.","Text-specific usage.","","潮流"
"Chapter 5","上天","shàngtiān","天空；也指命运、神明（语境相关）。","Heaven; the sky","名","～保佑；～安排；仰望～","中性","她仰望上天，默默为母亲祈祷。","She looked up to Heaven and prayed silently for her mother.","Context-dependent.","","老天"
"Chapter 5","印证","yìnzhèng","证明；证实。","confirm; bear out","动","～猜想；～观点；得到～","中性","后来的经历印证了她当年的担心。","Later experience confirmed her worry years ago.","Verification.","","证实"
"Chapter 5","依赖","yīlài","依靠；离不开。","depend on; rely on","动","～父母；～朋友；过度～","中性","孩子长大后，不应过度依赖父母。","Grown children should not rely too much on parents.","Can be neutral or negative.","","依靠"
"Chapter 5","其间","qíjiān","那当中；在那段时间里。","during that period; among them","名","～变化；～经历；～细节","书面","其间她经历许多，却极少向人诉说。","During that time she went through much but rarely told others.","Formal time/space.","","期间"
"Chapter 5","回绝","huíjué","拒绝（别人的要求）。","refuse; turn down","动","～邀请；～请求；断然～","中性","他婉言回绝了不合理的邀请。","He politely turned down the unreasonable invitation.","Formal refusal.","","拒绝"
"Chapter 5","庆贺","qìnghè","庆祝。","congratulate; celebrate","动","～新年；～胜利；～生日","褒义","亲友前来庆贺他考上大学。","Relatives and friends came to congratulate him on entering university.","Festive.","","庆祝"
"Chapter 5","倾心","qīngxīn","全心投入；爱慕。","devote oneself; fall for","动","～交谈；～相助；～于…","褒义","她倾心照顾母亲，从不抱怨。","She devoted herself to caring for her mother without complaint.","Emotional devotion.","","倾心"
"Chapter 5","敏感","mǐngǎn","反应快；易受刺激。","sensitive","形","～话题；性格～；～时期","中性","孩子对母亲的情绪变化很敏感。","The child is very sensitive to changes in Mother's mood.","Psychological/social.","","敏锐"
"Chapter 5","清香","qīngxiāng","清淡的香味。","delicate fragrance","名","～扑鼻；～淡雅；～气息","褒义","打开书页，一阵清香淡淡飘来。","Opening the pages, a delicate fragrance drifted out.","Sensory image.","","芳香"
"Chapter 5","俗不可耐","sú bù kě nài","庸俗得让人无法忍受。","vulgar; unbearably tacky","成语","～的话；～的装饰","贬义","那些哗众取宠的言语俗不可耐。","Those attention-grabbing remarks were unbearably vulgar.","Strong criticism.","","俗气"
"Chapter 5","比喻","bǐyù","用一事物比拟另一事物。","metaphor; analogy","名","打个～；～生动；～贴切","中性","作者把母爱比喻成春天的阳光。","The author likens maternal love to spring sunshine.","Rhetorical device.","","比拟"
"Chapter 5","爱称","àichēng","表示亲昵的称呼。","term of endearment; pet name","名","～叫；～小名；～用法","褒义","孩子叫母亲的爱称，声音特别柔软。","The child's pet name for Mother sounded especially soft.","Family intimacy.","","昵称"
"Chapter 5","抚摸","fǔmō","用手轻轻摸。","stroke; caress","动","～头发；～书页；轻轻～","中性","她抚摸着旧书，像抚摸一段记忆。","She stroked the old book as if stroking a memory.","Gentle touch.","","轻抚"
"Chapter 5","羽毛","yǔmáo","鸟类身上的毛；比喻轻柔。","feather","名","～轻；～扇；～一样轻","中性","羽毛落在书页上，几乎没有重量。","A feather fell on the page, almost weightless.","Literal or figurative light.","","翎毛"
"Chapter 5","诗集","shījí","诗歌的集子。","poetry collection","名","一本～；～出版；～序言","中性","这本诗集里夹着母亲写的批注。","This poetry collection has Mother's notes tucked inside.","Literary object.","","诗选"
"Chapter 5","尘封","chénfēng","被灰尘封住；长期不用。","be dust-covered; lie unused","动","～多年；～的记忆；～旧物","中性","书架顶层的书早已尘封。","Books on the top shelf had long been dust-covered.","Neglected state.","","搁置"
"Chapter 5","意味深长","yìwèi shēncháng","意思深刻，耐人寻味。","meaningful; profound","成语","～一笑；～的话；～的目光","褒义","母亲意味深长地看了他一眼，没有说话。","Mother gave him a meaningful look and said nothing.","Subtle depth.","","耐人寻味"
"Chapter 5","此时","cǐshí","这个时候。","at this moment; now","名","～此刻；～无声；～才…","中性","此时此刻，屋里只有翻书的声音。","At this moment, only the sound of turning pages filled the room.","Time pointer.","","这时"
"Chapter 5","有意识","yǒuyìshí","有目的、有觉察地。","consciously; deliberately","副","～地培养；～地放慢；～选择","中性","他有意识地多陪伴母亲。","He consciously spent more time with his mother.","Intentional action.","","故意"
"Chapter 5","而已","éryǐ","罢了（表示语气轻微）。","nothing more; that's all","助","说说～；如此～；不过…～","口语","我只是提醒你一下而已，别多想。","I'm just reminding you, that's all—don't overthink.","Sentence-final particle.","","罢了"
"Chapter 5","营造","yíngzào","创造（气氛、环境等）。","create; foster (atmosphere)","动","～气氛；～环境；～形象","中性","暖色灯光营造了安静温馨的氛围。","Warm lighting created a quiet, cozy atmosphere.","Often abstract object.","","创造"
"Chapter 5","胳膊肘","gēbozhǒu","胳膊弯曲处。","elbow","名","～支桌；碰着～；～往外拐","口语","他把胳膊肘支在桌上，专心看书。","He propped his elbows on the desk and read intently.","Body part; colloquial.","","肘"
"Chapter 5","在场","zàichǎng","在事情发生的现场。","be present; on the scene","动","～人员；～见证；当时～","中性","当时在场的人都被他的话语打动。","Everyone present was moved by his words.","Presence.","","在场"
"Chapter 5","影集","yǐngjí","相片册；也指电视剧集（语境）。","photo album; TV series","名","一本～；～回忆；翻看～","中性","影集里记录着母亲年轻的笑容。","The photo album records Mother's young smile.","Memory object.","","相册"
"Chapter 5","指点","zhǐdiǎn","指出来；指教。","point out; give guidance","动","～迷津；～方向；～几句","中性","老师指点他如何朗读这首诗。","The teacher guided him on how to read the poem aloud.","Can be literal pointing.","","指导"
"Chapter 5","讲解","jiǎngjiě","解释说明。","explain; lecture","动","～课文；～规则；详细～","中性","他为孩子讲解诗里每一句的意思。","He explained the meaning of each line to the child.","Teaching.","","解释"
"Chapter 5","无知","wúzhī","缺乏知识；不了解。","ignorant; unaware","形","～少年；～的错误；～于…","贬义","不要因为无知而伤害亲人的感情。","Do not hurt loved ones' feelings out of ignorance.","Often negative.","","愚昧"
"Chapter 5","捂","wǔ","用手遮盖。","cover (with hand); hold","动","～住嘴；～住耳朵；～着脸","中性","他捂住嘴，怕笑声惊扰了母亲。","He covered his mouth, afraid laughter would disturb Mother.","Physical gesture.","","遮盖"
"Chapter 5","浏览","liúlǎn","大略地看；随意翻阅。","browse; skim","动","～网页；～书目；匆匆～","中性","他浏览影集，一页页看过去。","He browsed the album, turning page after page.","Quick reading.","","翻阅"
"Chapter 5","花花绿绿","huāhuālùlù","形容颜色繁多鲜艳。","colorful; gaudy","形","～的衣服；～的装饰","中性","孩子喜欢花花绿绿的图画书。","The child likes colorful picture books.","Reduplication.","","五彩缤纷"
"Chapter 5","书脊","shūjǐ","书本装订的一边。","spine (of a book)","名","～磨损；～标签；～朝外","中性","书脊上写着诗集的名字。","The poetry collection's title is on the spine.","Book part.","","书背"
"Chapter 5","微微","wēiwēi","略微；轻微。","slightly; faintly","副","～一笑；～颤抖；～发光","中性","她微微点头，表示同意。","She nodded slightly to show agreement.","Gentle degree.","","略微"
"Chapter 5","默契","mòqì","双方心意相合，不必明说。","tacit understanding; rapport","名","～配合；心有～；～十足","褒义","母子之间有一种默契，不必多言。","Between mother and child there is rapport without many words.","Positive bond.","","心照不宣"
"Chapter 5","敏捷","mǐnjié","（动作、思维）迅速而灵敏。","agile; quick","形","思维～；动作～；～回应","褒义","孩子思维敏捷，提问也很有趣。","The child thinks quickly and asks interesting questions.","Positive ability.","","灵敏"
"Chapter 5","微妙","wēimiào","深奥细致，难以捉摸。","subtle; delicate","形","～变化；～关系；～差别","中性","母子感情中有许多微妙之处。","There are many subtle aspects to the mother-child bond.","Fine nuance.","","细微"
"Chapter 5","陶醉","táozuì","很满意地沉浸在某种境界里。","be intoxicated with; revel in","动","～其中；～于音乐；自我～","褒义","他陶醉在诗歌的节奏里。","He was lost in the rhythm of the poetry.","Immersion.","","沉醉"
"Chapter 5","纯属","chúnshǔ","完全属于；完全是。","purely; nothing but","副","～巧合；～虚构；～误会","中性","这纯属误会，请不要生气。","This is purely a misunderstanding—please do not be angry.","Emphasis.","","完全"
"Chapter 5","天意","tiānyì","上天的意旨；命运安排。","God's will; destiny","名","～如此；～难违；～安排","中性","他相信相遇自有天意。","He believed their meeting was destiny.","Fate concept.","","命运"
"Chapter 5","匆匆","cōngcōng","急急忙忙的样子。","hurriedly; in a rush","副","～离去；～一瞥；～那年","中性","他匆匆告别，赶去参加考试。","He said goodbye in a rush and left for the exam.","Haste.","","急忙"
"Chapter 5","落实","luòshí","使计划、措施等具体实现。","implement; carry out","动","～政策；～工作；～责任","中性","方案已定，关键是落实。","The plan is set; the key is implementation.","Work term.","","实施"
"Chapter 5","竭力","jiélì","用尽力量。","do one's utmost","副","～支持；～避免；～完成","中性","她竭力照顾母亲，从不喊累。","She did her utmost to care for Mother and never complained.","Strong effort.","","尽力"
"Chapter 5","劝阻","quànzǔ","劝止，阻止。","dissuade; advise against","动","～无效；～他别去；再三～","中性","家人劝阻他熬夜，他却坚持写完作业。","Family dissuaded him from staying up late, but he insisted on finishing homework.","Persuasion to stop.","","劝说"
"Chapter 5","察觉","chájué","发觉；觉察。","detect; become aware","动","～异常；～变化；未曾～","中性","他察觉到母亲今天有些疲倦。","He noticed Mother seemed tired today.","Perception.","","发觉"
"Chapter 5","字迹","zìjì","字的写法。","handwriting","名","～工整；～潦草；～模糊","中性","母亲留下的字迹清秀而有力。","Mother's handwriting was neat and strong.","Written trace.","","笔迹"
"Chapter 5","潦草","liáocǎo","（字迹）不工整；做事不认真。","careless; sloppy (handwriting)","形","～从事；～签字；～马虎","贬义","字条写得太潦草，几乎认不出来。","The note was so sloppy it was barely legible.","Negative quality.","","马虎"
"Chapter 5","字条","zìtiáo","写着字的纸条。","note; written slip","名","一张～；～留言；留下～","中性","桌上留着母亲的一张字条。","Mother left a note on the desk.","Short message.","","纸条"
"Chapter 5","对视","duìshì","互相看着对方。","look at each other","动","～片刻；～无言；～一笑","中性","母子对视，眼里都有泪光。","Mother and child looked at each other, tears in their eyes.","Emotional scene.","","相望"
"Chapter 5","无地自容","wú dì zì róng","形容非常羞愧。","wish the ground would swallow one up","成语","羞愧得～；～之感","贬义","想起自己的无知，他感到无地自容。","Remembering his ignorance, he felt utterly ashamed.","Strong shame.","","羞愧难当"
"Chapter 5","将近","jiāngjìn","接近（某种数量或时间）。","nearly; almost","副","～一年；～晚上；～毕业","中性","将近午夜，屋里还亮着灯。","It was nearly midnight, yet the light was still on.","Approximation.","","接近"
"Chapter 5","音响","yīnxiǎng","能播放声音的设备。","audio system; stereo","名","～设备；～效果；打开～","中性","他打开音响，放起母亲喜欢的乐曲。","He turned on the stereo and played music Mother liked.","Audio device.","","音箱"
"Chapter 5","播放","bōfàng","通过设备放出声音或图像。","play (audio/video)","动","～音乐；～录音；～影片","中性","请把这段录音播放一遍。","Please play this recording once.","Media verb.","","放映"
"Chapter 5","美妙","měimiào","美好，动人。","wonderful; beautiful","形","～旋律；～回忆；～时光","褒义","乐曲美妙，让人心情平静。","The music is wonderful and calming.","Aesthetic praise.","","美好"
"Chapter 5","舒缓","shūhuǎn","缓慢；缓和。","soothing; slow-paced","形","～音乐；～节奏；～情绪","褒义","舒缓的旋律像母亲的抚摸。","The soothing melody felt like Mother's caress.","Calming.","","缓和"
"Chapter 5","乐曲","yuèqǔ","音乐作品。","musical piece; composition","名","一首～；～演奏；～优美","中性","这首乐曲陪伴他度过许多夜晚。","This piece accompanied him through many nights.","Music term.","","音乐"
"Chapter 5","致命","zhìmíng","能导致死亡；比喻极其严重。","fatal; deadly","形","～错误；～打击；～伤","贬义","一个致命的错误可能毁掉信任。","A fatal mistake can destroy trust.","Often figurative.","","致死"
"Chapter 5","空无一人","kōng wú yī rén","没有任何人。","completely empty; no one around","成语","～的房间；～的街道","中性","教室里空无一人，只有风声。","The classroom was empty except for the wind.","Deserted scene.","","空寂"
"Chapter 5","缝","fèng","缝隙；也读 féng（缝纫）。","crack; seam; stitch","名","墙～；门～；衣～","中性","光从门缝透进来，落在书页上。","Light came through the door crack onto the pages.","Polysemous; context for reading.","","缝隙"
"Chapter 5","音量","yīnliàng","声音的大小。","volume (sound)","名","～太大；调低～；～适中","中性","请把音量调低一些，别打扰别人。","Please turn the volume down so as not to disturb others.","Audio control.","","声音"
"Chapter 5","调","tiáo","调节；曲调（多音字）。","adjust; tune","动","～音量；～颜色；～整","中性","他调了调音响，声音更柔和了。","He adjusted the stereo so the sound was softer.","Polysemous.","","调节"
"Chapter 5","诸如","zhūrú","比如（用于举例）。","such as; like","介","～之类；～问题；～情况","书面","诸如读书、散步，都能让人放松。","Such as reading and walking can help one relax.","Formal exemplifier.","","比如"
"Chapter 5","老太婆","lǎotàipó","年老的妇女（口语）。","old woman (colloquial)","名","一位～；～说话","口语","邻居老太婆常给孩子讲故事。","The elderly neighbor often tells stories to the child.","Colloquial; use respectfully in context.","","老人"
"Chapter 5","年幼","niányòu","年纪小。","young; of tender age","形","～无知；～的孩子；～时","中性","他年幼丧父，由母亲抚养长大。","He lost his father young and was raised by his mother.","Age description.","","年少"
"Chapter 5","心烦意乱","xīn fán yì luàn","心情烦躁，思绪混乱。","upset and confused","成语","～的时候；弄得～","贬义","考试临近，他有些心烦意乱。","With exams near, he felt upset and distracted.","Emotional turmoil.","","心神不宁"
"Chapter 5","一时间","yìshíjiān","一时之间。","for a while; at one point","副","～沉默；～不知如何；～热闹","中性","一时间，屋里静得只听见雨声。","For a while the room was so quiet only rain could be heard.","Temporary moment.","","一时"
"Chapter 5","垮","kuǎ","倒塌；也指人极度疲惫或崩溃。","collapse; break down","动","～下来；累～了；精神～","口语","连续熬夜把他累垮了。","Staying up late repeatedly wore him out completely.","Physical/mental collapse.","","倒塌"
"Chapter 5","思绪","sīxù","思想的线索；思路。","thoughts; train of thought","名","～万千；～纷乱；理清～","中性","听着雨声，他的思绪飘得很远。","Listening to the rain, his thoughts drifted far away.","Mental flow.","","思路"
"Chapter 5","纷纷扬扬","fēnfēnyángyáng","形容雪花、落叶等飘洒的样子。","swirling and fluttering (snow, leaves)","形","大雪～；落叶～","中性","窗外雪花纷纷扬扬，他仍在读书。","Snow fluttered outside the window as he kept reading.","Literary reduplication.","","飘飘洒洒"
"Chapter 5","延伸","yánshēn","延长；扩展。","extend; stretch","动","～线路；～思考；～到…","中性","小路延伸到河边，尽头是棵老树。","The path extended to the river, ending at an old tree.","Spatial or abstract.","","延长"
"Chapter 5","绝望","juéwàng","希望完全破灭。","despair; hopeless","形","感到～；～中；～的眼神","贬义","遇到困难不要绝望，要寻求帮助。","Do not despair when facing difficulties; seek help.","Strong negative.","","失望"
"Chapter 5","光亮","guāngliàng","明亮。","light; brightness","名","～充足；～柔和；～从…","中性","灯光的光亮照在母亲的照片上。","The lamplight fell on Mother's photograph.","Light noun.","","光明"
"Chapter 5","急步","jíbù","快步走。","quick steps; hurry","名","～走来；～离开","中性","他急步赶到车站，仍错过了班车。","He hurried to the station but still missed the bus.","Fast walking.","","快步"
"Chapter 5","暗影","ànyǐng","暗处的影子。","shadow; dark silhouette","名","～移动；～笼罩；～深处","书面","树影在地上投下长长的暗影。","Tree shadows cast long dark shapes on the ground.","Literary image.","","阴影"
"Chapter 5","应有尽有","yīng yǒu jìn yǒu","应该有的全都有。","have everything one ought to have","成语","～的设施；～的商品","褒义","图书馆里书籍应有尽有。","The library has every kind of book one could want.","Completeness.","","一应俱全"
"Chapter 5","像模像样","xiàng mú xiàng yàng","形容有一定样子。","presentable; decent-looking","形","～地做事；～的布置","中性","孩子像模像样地给母亲倒了杯茶。","The child poured Mother a cup of tea in a presentable manner.","Colloquial praise.","","像样的"
"Chapter 5","包办","bāobàn","一手承办；也指父母替子女决定一切。","take over; arrange everything","动","～婚姻；～一切；父母～","贬义","母亲没有包办他的选择，只给建议。","Mother did not arrange everything for him; she only advised.","Often overcontrol sense.","","代劳"
"Chapter 5","使命","shǐmìng","重大的责任或任务。","mission; calling","名","历史～；～感；完成～","褒义","他把照顾母亲视为自己的使命。","He saw caring for his mother as his mission.","Serious duty.","","责任"
"Chapter 5","以往","yǐwǎng","从前。","in the past; formerly","名","～的经验；～岁月；～不同","中性","以往他很少表达感情，如今学会了。","In the past he rarely expressed feelings; now he has learned.","Past time.","","从前"
"Chapter 5","调侃","tiáokǎn","开玩笑；戏弄。","tease; banter","动","～几句；～语气；互相～","口语","朋友调侃他孝顺，他笑着点头。","Friends teased him about being filial; he nodded with a smile.","Light humor.","","开玩笑"
"Chapter 5","急于","jíyú","急着要（做某事）。","eager to; in a hurry to","副","～解释；～证明；～离开","中性","不要急于下结论，先听完再说。","Do not rush to conclusions; listen first.","Haste marker.","","急忙"
"Chapter 5","描述","miáoshù","用语言把事物表现出来。","describe; depict","动","～细节；～场景；～人物","中性","他努力用语言描述母亲的笑容。","He tried hard to describe Mother's smile in words.","Narration.","","描写"
"Chapter 5","来人","láirén","到来的人。","visitor; someone who comes","名","～通报；～敲门","中性","来人轻轻敲门，他前去开门。","Someone knocked softly and he went to open the door.","Visitor.","","客人"
"Chapter 5","验证","yànzhèng","通过试验证明。","verify; confirm","动","～结果；～身份；～猜想","中性","实验结果验证了他的假设。","The experiment verified his hypothesis.","Scientific/logical.","","证实"
"Chapter 5","顺道","shùn dào","顺便；顺路。","on the way; while passing","副","～去看看；～买点菜","口语","他顺道去书店买了本诗集。","He stopped by the bookstore on the way and bought a poetry collection.","Convenience.","","顺便"
"Chapter 5","投机","tóujī","见解相同，合得来；也指投机取巧（另一义）。","get along well; speculative (other sense)","动","～之谈；～的朋友","中性","他们谈得很投机，忘了时间。","They talked so congenially they forgot the time.","Context disambiguates.","","合拍"
"Chapter 5","属实","shǔshí","属实；符合事实。","be true; verified","形","情况～；消息～；经查～","中性","经查，他所说的情况属实。","Upon checking, what he said was true.","Formal verification.","","真实"
"Chapter 5","得劲","déjìn","舒服；合适（方言色彩）。","comfortable; satisfying","形","听着～；干得～；不～","口语","这件衣服穿着很得劲。","These clothes feel very comfortable.","Northern colloquial.","","舒服"
"Chapter 5","自在","zìzài","自由；不受拘束。","at ease; carefree","形","～生活；～从容；～玩耍","褒义","他在家里很自在，像回到童年。","At home he is at ease, as if back in childhood.","Comfort state.","","自由"
"Chapter 5","频繁","pínfán","次数多，间隔短。","frequent; often","副","～出现；～来往；～更换","中性","他频繁回家看望母亲。","He returns home frequently to visit his mother.","High frequency.","","经常"
"Chapter 5","甜蜜","tiánmì","形容感情美好幸福。","sweet; blissful","形","～时光；～回忆；～笑容","褒义","童年记忆里有许多甜蜜的细节。","Childhood memories hold many sweet details.","Positive emotion.","","幸福"
"Chapter 5","借故","jiègù","找借口。","make an excuse; use as a pretext","动","～离开；～推辞；～拖延","中性","他借故走开，把空间留给母子。","He made an excuse to leave, giving mother and child space.","Pretext.","","借口"
"Chapter 5","顺从","shùncóng","依照别人的意愿，不违背。","obey; comply","动","～父母；～安排；～意见","中性","他顺从母亲的建议，选择了师范专业。","He complied with Mother's advice and chose normal university.","Obedience.","","听从"
"Chapter 5","予以","yǔyǐ","给以（书面）。","grant; give","动","～支持；～肯定；～批评","书面","学校予以他表彰，鼓励继续努力。","The school granted him an award to encourage further effort.","Formal verb.","","给予"
"Chapter 5","筹备","chóubèi","事先准备。","prepare; arrange","动","～婚礼；～会议；～活动","中性","家人正在筹备母亲的生日聚会。","The family is preparing Mother's birthday gathering.","Planning.","","准备"
"Chapter 5","一声不吭","yī shēng bù kēng","一句话也不说。","not utter a word; stay silent","成语","～地坐着；～离开","口语","他一声不吭，把眼泪忍住了。","He did not utter a word and held back his tears.","Silence.","","沉默不语"
"Chapter 5","喜气洋洋","xǐqì yángyáng","形容非常高兴。","beaming with joy","成语","～地回来；～的气氛","褒义","他考上大学，全家喜气洋洋。","The whole family was beaming when he got into university.","Festive joy.","","兴高采烈"
"Chapter 5","来宾","láibīn","来的客人。","guest; attendee","名","各位～；～致辞；欢迎～","中性","来宾依次入座，婚礼正式开始。","Guests took their seats and the wedding began.","Formal guest.","","客人"
"Chapter 5","玩具熊","wánjùxióng","毛绒玩具熊。","teddy bear","名","一只～；抱着～；～礼物","中性","孩子抱着玩具熊，在沙发上睡着了。","The child fell asleep on the sofa hugging a teddy bear.","Childhood object.","","布熊"
"Chapter 5","中等专业学校","zhōngděng zhuānyè xuéxiào","培养中等专业技术人才的学校。","secondary specialized school","名","就读～；～毕业","中性","母亲毕业于中等专业学校，后来当了教师。","Mother graduated from a secondary specialized school and later became a teacher.","Education institution.","","中专"
"Chapter 5","在自己的眼皮底下","zài zìjǐ de yǎnpí dǐxia","就在自己眼前（却未察觉）。","right under one's nose","短语","～发生；～溜走","口语","变化就在自己的眼皮底下，他却没注意。","The change happened right under his nose, yet he did not notice.","Colloquial idiom.","","眼前"
"Chapter 5","教研室","jiàoyánshì","学校中教学研究的小组或办公室。","teaching and research office","名","～讨论；～老师；～主任","中性","母亲在教研室准备教案到很晚。","Mother stayed late in the teaching office preparing lessons.","School institution.","","教研组"
"Chapter 5","泰戈尔","Tàigēěr","印度著名诗人。","Tagore (Indian poet)","专名","～诗歌；～名句","中性","他朗读泰戈尔的诗，母亲静静地听。","He read Tagore's poetry while Mother listened quietly.","Proper name.","","诗人"
"Chapter 5","认认门","rènren mén","认一认门第；上门拜访熟悉。","visit to get to know a place/family","短语","～拜访；带孩子～","口语","假期他带孩子去认认门，看望老师。","During the holiday he took the child to visit and meet the teacher.","Colloquial visit.","","串门"
"Chapter 5","百日照","bǎirì zhào","婴儿出生百天时拍的照片。","photo taken on a baby's 100th day","名","一张～；～留念","中性","影集里有一张他的百日照，笑容很甜。","The album has his 100-day baby photo with a sweet smile.","Family custom.","","满月照"
"Chapter 5","什么人什么命","shénme rén shénme mìng","什么人有什么样的命运（感叹）。","such is one's lot in life","俗语","～啊；也只能～","口语","老人感叹什么人什么命，语气里却有慈爱。","The elder sighed about one's lot in life, yet with affection.","Fatalistic colloquial.","","命"
