"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"Chapter 10","说法","shuōfǎ","对同一件事的解释或观点。","opinion, understanding of sth.","名","一种说法；官方说法；不同说法","中性","同一件事大家说法不一样，最好把证据摆出来。","People describe the same event differently, so it is best to lay out the evidence.","口语和书面都能用，具体语气看上下文。","","观点；提法"
"Chapter 10","豪言","háoyán","气势很足、志向很大的话。","heroic words","名","放豪言；豪言壮语；一句豪言","中性偏褒","他年初放了句豪言：年底要把产品做到行业前三。","Early in the year he made a bold pledge: to push the product into the industry's top three by year-end.","可褒可贬，要看说话者是否真能做到。","","壮语；志向"
"Chapter 10","敬业","jìngyè","对工作负责，认真投入。","to be professional (attitude)","动","敬业精神；非常敬业；敬业态度","褒义","她生病还坚持把交接写完，真是敬业到位了。","She was sick but still finished the handover—that is real dedication.","口语和书面都能用，具体语气看上下文。","","负责；专注"
"Chapter 10","施展","shīzhǎn","把能力或本事真正发挥出来。","to give free play to (abilities, etc.)","动","施展才华；施展拳脚；尽情施展","中性","新团队给了他空间，他终于能施展自己的创意。","The new team gave him room, and he could finally put his creativity to work.","口语和书面都能用，具体语气看上下文。","","发挥；展现"
"Chapter 10","才华","cáihuá","在文艺、创意或表达方面的天赋与能力。","literary or artistic talent","名","展现才华；很有才华；才华横溢","褒义","他平时低调，一上台就把才华全亮出来了。","He is usually low-key, but once on stage he shows all his talent.","口语和书面都能用，具体语气看上下文。","","天赋；才能"
"Chapter 10","实习","shíxí","在正式上岗前进行岗位实践。","to practice, to have an internship","动","实习经历；实习岗位；去公司实习","中性","她大三就在医院实习，真正见过一线节奏。","She interned at a hospital in her junior year and saw firsthand how the front line operates.","口语和书面都能用，具体语气看上下文。","","见习；实践"
"Chapter 10","感慨","gǎnkǎi","因触动而发出的感叹。","to sigh with emotion","动","颇有感慨；感慨万千；不禁感慨","中性","翻到毕业照那一刻，大家都忍不住感慨时间太快。","When everyone flipped to the graduation photo, they couldn't help sighing that time had passed so fast.","口语和书面都能用，具体语气看上下文。","","感叹；唏嘘"
"Chapter 10","打交道","dǎ jiāodào","和人或机构发生长期接触与往来。","to come into contact with, to have dealings with","成语","和客户打交道；常打交道；不太会打交道","中性","做运营天天要和数据打交道，耐心比技巧更重要。","In operations you deal with data every day; patience matters more than tricks.","口语和书面都能用，具体语气看上下文。","","往来；接触"
"Chapter 10","盲从","mángcóng","不思考就跟着别人做。","to follow blindly","动","避免盲从；盲从权威；盲从潮流","贬义","别人都报班你也别盲从，先看自己真缺啥。","Don't follow others into every training class—first figure out what you actually lack.","口语和书面都能用，具体语气看上下文。","不是“从众”全同义，盲从更强调不思考。","跟风；盲目"
"Chapter 10","选定","xuǎndìng","挑好之后正式确定下来。","to choose; to designate and fix","动","选定方案；选定人选；已选定","中性","我们昨晚开会把主方案选定了，今天直接开工。","We settled on the main plan at last night's meeting and started work today.","口语和书面都能用，具体语气看上下文。","","确定；敲定"
"Chapter 10","筛选","shāixuǎn","按条件把不合适的先剔除。","to screen, to eliminate through selection or competition","动","初步筛选；筛选简历；层层筛选","中性","投递太多了，HR先按岗位要求筛选一轮。","There were too many applications, so HR screened candidates against the job requirements first.","口语和书面都能用，具体语气看上下文。","","甄选；筛查"
"Chapter 10","级别","jíbié","职位、标准或权限的层级。","rank, level, grade","名","管理级别；权限级别；风险级别","中性","这个权限是管理员级别，普通账号看不到。","This permission is at administrator level; ordinary accounts cannot see it.","口语和书面都能用，具体语气看上下文。","别和“级数”混淆，语义侧重点不同。","层级；等级"
"Chapter 10","贵宾","guībīn","被特别礼遇的重要客人。","honoured guest","名","贵宾席；贵宾通道；接待贵宾","中性","活动开始前，志愿者先把贵宾引到休息区。","Before the event began, volunteers escorted the honored guests to the lounge.","口语和书面都能用，具体语气看上下文。","","嘉宾；来宾"
"Chapter 10","播音","bō yīn","通过广播或媒体把声音内容播出去。","to broadcast (program)","成语","播音主持；播音员；现场播音","中性","她学播音出身，开口就有那种很稳的节奏感。","She studied broadcasting, and when she speaks you can hear that steady rhythm.","常与“主持、配音”区分使用。","“播音”是行为，“播音员”是人。","播报；主持"
"Chapter 10","荧屏","yíngpíng","电视和相关影像节目呈现的平台。","flourescent screen (refers to television program)","名","登陆荧屏；荧屏形象；荧屏作品","中性","这部纪录片刚上荧屏，就在社媒上刷屏了。","This documentary just hit the screen and immediately went viral on social media.","多指电视内容，不等于手机屏幕。","别误写成“银屏”；现代多写“荧屏”。","电视；银幕"
"Chapter 10","情景","qíngjǐng","具体的场面和当时的氛围。","scene, sight","名","真实情景；模拟情景；熟悉的情景","中性","老师先设了个真实情景，让我们现场练沟通。","The teacher set up a realistic scenario so we could practice communication on the spot.","口语和书面都能用，具体语气看上下文。","","场景；情境"
"Chapter 10","以往","yǐwǎng","从前。","before, in the past","名","～的经验；～岁月；～不同","中性","以往他很少表达感情，如今学会了。","In the past he rarely expressed feelings; now he has learned.","Past time.","","从前"
"Chapter 10","区域","qūyù","按地理或功能划分的范围。","region, area","名","核心区域；重点区域；区域协同","中性","这片区域信号弱，视频会偶尔卡一下。","The signal is weak in this area, so the video occasionally freezes.","口语和书面都能用，具体语气看上下文。","","地区；片区"
"Chapter 10","运转","yùnzhuǎn","系统或机构持续运行。","(of organizations, institutions etc.) to be in operation, to run","动","系统运转；正常运转；高效运转","中性","新系统试跑一周后，整体运转比以前顺多了。","After a week of trial runs, the new system operates more smoothly than before.","口语和书面都能用，具体语气看上下文。","","运行；运作"
"Chapter 10","互补","hùbǔ","双方优势能补上彼此短板。","to be mutually complementary; supplementary","动","优势互补；产业互补；互补关系","中性","一个擅长技术一个擅长表达，俩人搭档特别互补。","One is strong in tech and the other in presentation—they complement each other perfectly as a pair.","强调双方都提供价值，不是单向依赖。","","补充；协同"
"Chapter 10","换位","huànwèi","把自己放到对方位置上思考。","to exchange places/points of view","动","换位思考；角色换位；立场换位","中性","吵起来的时候先换位想想，很多误会其实能解开。","When arguing, try to see things from the other side; many misunderstandings can be cleared up.","常见搭配是“换位思考”。","","同理；换角度"
"Chapter 10","指南","zhǐnán","给人方向和做法的说明材料。","guide, guidebook","名","操作指南；求职指南；旅行指南","中性","第一次租房别硬闯，先把避坑指南看一遍。","Don't rush into your first rental—read a pitfalls guide first.","口语和书面都能用，具体语气看上下文。","","手册；指引"
"Chapter 10","误事","wù shì","因为疏忽或拖延耽误正事。","to cause delay in work or business","成语","粗心误事；迟到误事；别误事","贬义","材料早点准备，临时抱佛脚最容易误事。","Prepare materials early; last-minute cramming is what most often causes delays.","口语和书面都能用，具体语气看上下文。","多用于负面后果，慎用于轻松场景。","耽误；拖延"
"Chapter 10","汇集","huìjí","从各处集中到一起。","to gather, to assemble","动","汇集资源；汇集信息；人才汇集","中性","这个平台把各地案例都汇集起来，查资料省事多了。","This platform gathers cases from many regions, which makes research much easier.","口语和书面都能用，具体语气看上下文。","","汇聚；集中"
"Chapter 10","策略","cèlüè","为达成目标采取的整体安排和具体手段。","strategy, tactics","名","增长～；市场～；调整～","中性","这波增长策略不能只看曝光，还得搭配用户留存措施。","This growth strategy cannot focus only on exposure—it also needs retention measures.","口语和书面都能用，具体语气看上下文。","别只当“strategy”，也可指具体 tactics。","战略；战术"
"Chapter 11","能源","néngyuán","能提供动力或热量的资源。","energy resources","名","清洁能源；能源结构；能源转型","中性","这座城市在推进能源转型，公交车都在换电驱。","The city is pushing an energy transition, and buses are switching to electric drive.","口语和书面都能用，具体语气看上下文。","","能量；资源"
"Chapter 11","主角","zhǔjué","事件或叙述里最核心的角色。","leading role, protagonist","名","故事主角；真正主角；主角光环","中性","这篇报道里真正的主角不是企业，而是一线工人。","In this report the real protagonists are not companies but front-line workers.","口语和书面都能用，具体语气看上下文。","","核心；主人公"
"Chapter 11","燃烧","ránshāo","物质与氧发生反应并放热发光。","to burn","动","充分燃烧；燃烧效率；正在燃烧","中性","发动机如果燃烧不充分，油耗和排放都会上去。","If the engine does not burn fuel completely, fuel consumption and emissions both rise.","口语和书面都能用，具体语气看上下文。","","焚烧；燃起"
"Chapter 11","战略","zhànlüè","面向长周期的大方向和布局。","strategy","名","国家战略；发展战略；长期战略","中性","企业定战略不能只看当季数据，要看三年以后。","When setting strategy, companies cannot look only at quarterly data—they need a three-year horizon.","口语和书面都能用，具体语气看上下文。","和“策略”层级不同，战略更宏观。","策略；布局"
"Chapter 11","占据","zhànjù","在空间、份额或位置上取得并保持。","to occupy, to hold","动","占据市场；占据优势；占据高地","中性","这款电池一上线就占据了高端市场的一大块份额。","Once this battery launched, it quickly captured a large share of the high-end market.","口语和书面都能用，具体语气看上下文。","","占有；盘踞"
"Chapter 11","穷尽","qióngjìn","把资源或可能性用到尽头。","to exhaust, to use up","动","穷尽资源；穷尽可能；难以穷尽","中性","再强的模型也很难穷尽现实里的所有变量。","Even the strongest model can hardly exhaust every variable in real life.","多用于抽象对象，如“可能性、资源”。","","耗尽；用尽"
"Chapter 11","适宜","shìyí","条件合适、用起来正好。","suitable, appropriate","形","气候适宜；温度适宜；条件适宜","中性","这块地温度湿度都适宜，做试验田很合适。","Temperature and humidity here are both suitable, making it a good test field.","口语和书面都能用，具体语气看上下文。","","合适；适配"
"Chapter 11","就地","jiùdì","就在当前地点，不再转移。","on the spot","副","就地处理；就地取材；就地解决","中性","设备出问题先就地排查，别一上来就全盘重装。","When equipment fails, troubleshoot on site first instead of reinstalling everything at once.","口语和书面都能用，具体语气看上下文。","不等于“原地不动”，可指就在当地处理。","当场；原地"
"Chapter 11","间接","jiànjiē","不直接发生，中间隔着环节。","indirect, secondhand","形","间接影响；间接证据；间接成本","中性","这次政策调整会间接影响到运输成本。","This policy adjustment will indirectly affect transportation costs.","口语和书面都能用，具体语气看上下文。","","间隔；旁侧"
"Chapter 11","负载","fùzài","承受或携带一定重量和能量。","to be loaded with","动","高负载；负载能力；长期负载","中性","服务器长期高负载，响应时间明显变慢了。","Under long-term high load, server response time slows noticeably.","口语和书面都能用，具体语气看上下文。","技术语境常作名词“负载能力”。","载荷；承载"
"Chapter 11","辐射","fúshè","能量向周围扩散传播。","to radiate","动","热辐射；辐射范围；辐射效应","中性","新建的交通枢纽把周边几座小城都辐射带动起来了。","The new transport hub has radiated development to several surrounding small cities.","科技语境指能量传播，比喻语境指带动影响。","","扩散；影响"
"Chapter 11","总和","zǒnghé","把各部分加在一起的结果。","sum, total","名","能量总和；成本总和；数据总和","中性","把各片区数据加总后，全年产量总和超了目标。","After adding data from all districts, the year's total output exceeded the target.","口语和书面都能用，具体语气看上下文。","","合计；总计"
"Chapter 11","贫乏","pínfá","数量少、质量弱，不够用。","lacking, poor","形","资源贫乏；内容贫乏；经验贫乏","贬义","如果例子太少，论证会显得很贫乏。","If examples are too few, the argument will seem thin.","口语和书面都能用，具体语气看上下文。","","匮乏；不足"
"Chapter 11","密度","mìdù","单位体积或面积内的含量大小。","density, thickness","名","人口密度；能量密度；信息密度","中性","这块材料能量密度高，同体积下更耐用。","This material has high energy density and lasts longer in the same volume.","口语和书面都能用，具体语气看上下文。","别和“浓度”完全等同，适用对象不同。","浓度；稠密"
"Chapter 11","沿海","yánhǎi","靠近海岸线的地区。","along the coast","名","沿海城市；沿海地区；沿海一带","中性","沿海城市这几年在风电上投入特别猛。","Coastal cities have invested heavily in wind power in recent years.","口语和书面都能用，具体语气看上下文。","","滨海；海岸"
"Chapter 11","岛屿","dǎoyǔ","四面环水的陆地。","islands","名","海上岛屿；群岛岛屿；小型岛屿","中性","这片海域岛屿多，运输路线得提前规划。","There are many islands in this sea area, so transport routes must be planned in advance.","口语和书面都能用，具体语气看上下文。","","海岛；群岛"
"Chapter 11","观测","guāncè","有目的地观察并记录数据。","to observe and survey (astronomy, geography, weather, direction)","动","气象观测；长期观测；观测站","中性","科研队连续观测了三个月，才拿到稳定数据。","The research team observed for three months before obtaining stable data.","口语和书面都能用，具体语气看上下文。","","监测；观察"
"Chapter 11","储量","chǔliàng","可开采或可利用资源的存量。","(of natural resources) reserves","名","石油储量；矿产储量；可采储量","中性","这片矿区探明储量后，开发方案才开始细化。","Development planning began only after reserves in this mining area were confirmed.","口语和书面都能用，具体语气看上下文。","","存量；蕴藏量"
"Chapter 11","折合","zhéhé","按标准换算成另一种单位或金额。","to convert into, to be equivalent to","动","折合人民币；折合电量；折合成本","中性","这批设备一年省下的电，折合下来能省不少成本。","The electricity saved by this equipment in a year adds up to considerable cost savings.","口语和书面都能用，具体语气看上下文。","后面通常接换算单位或金额。","换算；折算"
"Chapter 11","一带","yídài","围绕某个地点的那片区域。","area around a particular place","名","沿海一带；山区一带；园区一带","中性","园区一带新开了很多实验平台，创业氛围很浓。","Many new labs have opened around the park, and the startup atmosphere is strong.","口语和书面都能用，具体语气看上下文。","","地带；附近"
"Chapter 11","走廊","zǒuláng","连接空间的通道，也可比喻带状地带。","corridor, passageway","名","交通走廊；产业走廊；生态走廊","中性","这里要打造绿色产业走廊，把上下游都串起来。","The plan is to build a green industry corridor linking upstream and downstream sectors.","口语和书面都能用，具体语气看上下文。","","通道；带状区"
"Chapter 11","欠缺","qiànquē","某方面不够、还差一点。","to be deficient in, to be short of","动","经验欠缺；准备欠缺；细节欠缺","中性","方案方向没问题，就是执行细节还欠缺一点。","The direction of the plan is sound, but execution details are still lacking.","口语和书面都能用，具体语气看上下文。","","不足；短缺"
"Chapter 11","粉碎","fěnsuì","打成很小颗粒或彻底击破。","to grind, to pulverize","动","粉碎处理；粉碎垃圾；彻底粉碎","中性","厨余垃圾先粉碎再处理，效率会更高。","Kitchen waste is more efficient to process if it is crushed first.","口语和书面都能用，具体语气看上下文。","","击碎；打碎"
"Chapter 11","容量","róngliàng","能容纳的最大数量。","capacity","名","存储容量；电池容量；处理容量","中性","这个电池容量大，满电能顶一整天外拍。","This battery has large capacity and can power a full day of outdoor shooting.","口语和书面都能用，具体语气看上下文。","别和“储量”混用；容量是容纳上限。","容积；存储量"
"Chapter 11","有机","yǒujī","各部分联系紧密、形成整体；也指有机物相关。","organic (chem.)","形","有机结合；有机农业；有机肥","中性","课程设计要和项目实践有机结合，别学完就断层。","Course design should be organically linked to project practice, not disconnected after class.","除化学义外，也常指“结构上紧密结合”。","“有机”不等于“天然”，语义范围更广。","整体；生态"
"Chapter 11","废弃","fèiqì","不再使用并丢弃。","to discard, to cast aside","动","废弃物；废弃设备；废弃厂房","中性","旧厂房废弃多年，现在改成了社区文创空间。","The old factory stood abandoned for years and has now been turned into a community cultural space.","口语和书面都能用，具体语气看上下文。","","丢弃；弃置"
"Chapter 11","城镇","chéngzhèn","城市与镇区的统称。","cities and towns, urban area","名","城镇化；城镇居民；中小城镇","中性","城镇更新不是只修路，还得补公共服务。","Urban renewal is not just about paving roads—it must also improve public services.","口语和书面都能用，具体语气看上下文。","","城乡；城区"
"Chapter 11","野生","yěshēng","在自然环境中自行生长或生存。","wild, uncultivated","形","野生动物；野生植物；野生环境","中性","保护区里常见野生鸟类，观测时别靠太近。","Wild birds are common in the reserve; keep your distance when observing.","口语和书面都能用，具体语气看上下文。","","天然；原生"
"Chapter 11","充当","chōngdāng","在某个情境里担任某种角色。","to serve as","动","充当角色；充当桥梁；充当原料","中性","在这套系统里，储能模块充当稳定器的角色。","In this system, the storage module acts as a stabilizer.","口语和书面都能用，具体语气看上下文。","","担任；充作"
"Chapter 11","运输","yùnshū","把人或货物从一地运到另一地。","to transport","动","铁路运输；运输成本；长途运输","中性","大件设备运输前得先做路线勘查，不然很容易卡住。","Large equipment must be route-surveyed before transport, or it easily gets stuck.","口语和书面都能用，具体语气看上下文。","","运送；搬运"
"Chapter 11","并非","bìngfēi","并不是，用来否定判断。","really isn't","副","并非如此；并非偶然；并非所有","中性","成本上升并非坏事，很多时候是在为长期升级买单。","Rising costs are not always bad—often they pay for long-term upgrades.","语气比“不是”更郑重，常用于书面。","常与“都/完全”搭配，语气更完整。","不是；未必"
"Chapter 11","估算","gūsuàn","根据现有信息做大致计算。","to estimate (with measures and calculations)","动","估算成本；估算规模；初步估算","中性","先估算个大概预算，再决定分期怎么做。","Estimate a rough budget first, then decide how to phase the work.","口语和书面都能用，具体语气看上下文。","","估计；测算"
"Chapter 11","接收","jiēshōu","把信息、信号或物资收进来。","to receive","动","接收信号；接收数据；接收信息","中性","终端接收信号不稳时，先检查天线角度。","When the terminal receives an unstable signal, check the antenna angle first.","口语和书面都能用，具体语气看上下文。","","接纳；收取"
"Chapter 11","储藏","chǔcáng","把东西保存起来以备后用。","to save and preserve, to store","动","储藏粮食；低温储藏；长期储藏","中性","这些样本要低温储藏，不然活性会掉得很快。","These samples must be stored at low temperature, or their activity drops quickly.","口语和书面都能用，具体语气看上下文。","","贮存；保存"
"Chapter 11","散发","sànfā","向外发出气味、能量或信息。","to send out, to distribute","动","散发热量；散发气味；散发魅力","中性","这种涂层在高温下不会散发刺鼻气味。","This coating does not give off a harsh smell at high temperatures.","口语和书面都能用，具体语气看上下文。","根据语境读音不同，注意区分“sàn/fā”。","发出；释放"
"Chapter 11","潮汐","cháoxī","海水受引力影响形成的涨落现象。","morning and evening tides","名","潮汐能；潮汐变化；涨落潮汐","中性","沿海电站在研究怎么把潮汐能接入本地电网。","Coastal power stations are studying how to connect tidal energy to the local grid.","多用于自然科学，也可引申描述周期波动。","常写作“潮汐能”，不是“潮夕能”。","潮涨潮落；海潮"
"Chapter 12","看中","kànzhòng","指经过比较后认为某人或某事物有价值，并愿意选择或采用。","to take a fancy to, to prefer","动","～项目；～人才；～地段","中性","公司看中了他的管理能力，决定由他负责新事业部。","The company took a fancy to his management skills and decided to put him in charge of the new division.","多用于商业决策、招聘和投资语境，后面常接具体对象。","","选中"
"Chapter 12","背景","bèijǐng","指事件发生的社会、历史或行业条件。","background","名","政策～；行业～；时代～","中性","报道先交代了政策背景，再分析房租上涨的原因。","The report first explained the policy background, then analyzed the causes of rising rent.","新闻写作中常用于说明事实的前提条件。","","语境"
"Chapter 12","本土","běntǔ","指某个国家或地区本身的、本地的。","one's native country","名","～品牌；～市场；～企业","中性","多家本土品牌通过联名营销扩大了年轻消费群体。","Several local brands expanded their young customer base through co-branding campaigns.","常与“国际”对比使用，突出本地属性。","","本地"
"Chapter 12","论坛","lùntán","指围绕某一主题进行公开交流和讨论的会议或平台。","forum, tribune","名","行业～；高峰～；线上～","中性","在数字经济论坛上，专家讨论了跨境数据流动规则。","At the digital economy forum, experts discussed rules for cross-border data flows.","既可指线下会议，也可指线上讨论平台。","","研讨会"
"Chapter 12","热点","rèdiǎn","指在一定时期内受到广泛关注的话题或事件。","hot spot (refers to thing or place that attracts great attention)","名","社会～；舆论～；消费～","中性","平台根据热点话题调整了首页推荐机制。","The platform adjusted its homepage recommendation mechanism based on trending topics.","常与“话题、事件、问题”搭配。","","焦点"
"Chapter 12","总监","zǒngjiān","指企业或机构中负责某一业务板块的高级管理人员。","director; department head","名","市场～；运营～；财务～","中性","市场总监在发布会上公布了下季度品牌策略。","The marketing director announced the brand strategy for next quarter at the press conference.","职位名称，常见于公司组织架构。","","主管"
"Chapter 12","整合","zhěnghé","指把分散的资源、流程或信息统一协调起来，形成更高效率的整体。","to integrate; to consolidate","动","～资源；～渠道；～数据","中性","集团计划整合各地仓储资源，降低整体物流成本。","The group plans to integrate warehouse resources across regions to reduce overall logistics costs.","核心含义是“整合、统筹”，不是“顺从”或“符合”。","","统筹"
"Chapter 12","运作","yùnzuò","指系统、机构或项目按照一定机制运行并开展工作。","(of organizations, institutions, etc.) to work in progress, to carry out activities","动","～机制；～模式；～流程","中性","新基金正式运作后，首月就完成了三项投资。","After the new fund began operating, it completed three investments in the first month.","可作动词，也常见于名词性表达“运作机制”。","","运行"
"Chapter 12","方案","fāng'àn","指为解决问题或实现目标而制定的具体计划。","scheme, plan","名","优化～；实施～；备选～","中性","项目组提交了三套降本方案供董事会评估。","The project team submitted three cost-reduction plans for board evaluation.","强调可执行性和步骤安排。","","计划"
"Chapter 12","困惑","kùnhuò","指因信息不足或情况复杂而感到不解。","perplexed, puzzled","形","感到～；产生～；减少～","贬义","新规发布初期，部分中小企业对申报流程感到困惑。","In the early stage of the new regulation, some SMEs felt confused about the filing process.","常作名词或形容词，表达认知上的不确定。","","疑惑"
"Chapter 12","加剧","jiājù","指使原有问题或矛盾变得更加严重。","to aggravate, to intensify","动","～矛盾；～压力；～波动","中性","原材料涨价进一步加剧了制造企业的成本压力。","Rising raw material prices further intensified cost pressure on manufacturers.","多用于负面趋势，宾语常是“矛盾、风险、压力”。","","恶化"
"Chapter 12","总裁","zǒngcái","指公司或机构中的最高行政负责人之一。","(of political party, bank, etc.) chairman, president","名","执行～；集团～；副～","中性","集团总裁在财报会上回应了海外业务亏损问题。","The group president responded to overseas business losses at the earnings briefing.","企业职位称谓，语体较正式。","","首席执行官"
"Chapter 12","多元化","duōyuánhuà","指在产品、业务或结构上增加不同类型，形成更丰富的组合。","diversification; to diversify","动","业务～；收入～；投资～","中性","该企业通过业务多元化分散了单一市场的风险。","The company reduced single-market risk through business diversification.","核心含义是“多样化、分散化”，不是“相乘”。","","多样化"
"Chapter 12","招收","zhāoshōu","指学校、机构或企业按条件录取并接纳人员。","to recruit, to take in (students, employees, etc.)","动","～学员；～员工；～实习生","中性","公司今年计划招收一百名应届毕业生进入管培项目。","The company plans to recruit 100 fresh graduates into its management trainee program this year.","常用于教育和人力资源场景。","","录用"
"Chapter 12","员工","yuángōng","指在单位中受雇并从事工作的人员。","staff, personnel","名","一线～；核心～；～培训","中性","企业通过员工培训提升了门店服务质量。","The company improved store service quality through employee training.","中性职业称谓，适用范围广。","","职工"
"Chapter 12","团队","tuánduì","指为共同目标协同工作的组织化群体。","team","名","核心～；项目～；跨部门～","中性","跨部门团队用了两周完成新系统上线测试。","A cross-functional team completed launch testing for the new system in two weeks.","强调分工协作与共同目标。","","小组"
"Chapter 12","氛围","fēnwéi","指某一环境中形成的整体气氛和感受。","atmosphere","名","工作～；会议～；合作～","中性","公开透明的沟通机制改善了部门合作氛围。","A transparent communication mechanism improved the department’s collaborative atmosphere.","读音是 fēnwéi，常用于组织文化和社会环境描述。","","气氛"
"Chapter 12","诚信","chéngxìn","指诚实守信、言行一致的品格和经营原则。","honest, sincere","形","坚持～；企业～；～经营","褒义","监管部门强调平台经济要把诚信经营放在首位。","Regulators emphasized that platform businesses must put honest operations first.","常用于商业伦理、信用体系和个人品德。","","守信"
"Chapter 12","正直","zhèngzhí","指为人公正坦率，不徇私、不曲从。","honest, upright","形","为人～；作风～；保持～","褒义","董事会在声明中肯定了审计负责人一贯正直的职业操守。","In its statement, the board recognized the auditor’s consistently upright professional ethics.","多用于评价人格与职业操守。","","公正"
"Chapter 12","协作","xiézuò","指不同个人或部门相互配合，共同完成任务。","to cooperate, to work in coordination with","动","跨部门～；高效～；联合～","中性","平台改版依赖产品、技术和运营三方协作推进。","The platform revamp depended on collaboration among product, engineering, and operations.","强调分工基础上的配合。","","合作"
"Chapter 12","负面","fùmiàn","指不利的、消极的影响或评价。","negative aspect","名","～影响；～舆情；～评价","贬义","公司及时回应争议，避免了负面舆情持续扩散。","The company responded quickly to the controversy, preventing prolonged spread of negative public opinion.","常见于媒体报道和风险管理语境。","","消极"
"Chapter 12","推向","tuīxiàng","指把事物发展到某个阶段或方向。","to push in a certain direction","动","～市场；～高潮；～新阶段","中性","新政策把绿色金融实践推向了更高标准。","The new policy pushed green finance practices to a higher standard.","后面常接“新阶段、高潮、国际市场”等结果方向。","","推进"
"Chapter 12","业务","yèwù","指企业、机构所经营或处理的具体工作事项。","professional work","名","核心～；新增～；海外～","中性","该公司海外业务连续三个季度保持增长。","The company’s overseas business has grown for three consecutive quarters.","可指工作内容，也可指经营板块。","","经营"
"Chapter 12","环节","huánjié","指整体流程中的某一部分或步骤。","link, segment","名","关键～；生产～；审批～","中性","审计发现采购环节仍存在流程重复问题。","The audit found that the procurement stage still has repetitive process issues.","常用于流程管理和质量控制。","","步骤"
"Chapter 12","出发点","chūfādiǎn","指制定政策或行动时最初依据的原则和目标。","starting point","名","以民生为～；政策～；改革～","中性","这项改革的出发点是降低中小企业的融资成本。","The starting point of this reform is to lower financing costs for SMEs.","常见于政策解读和立场说明。","","立足点"
"Chapter 12","分配","fēnpèi","指按照规则把资源、任务或利益划分给不同对象。","to distribute, to allot","动","～资源；～预算；～任务","中性","管理层决定按项目优先级重新分配年度预算。","Management decided to reallocate the annual budget based on project priorities.","强调依据与公平性。","","配置"
"Chapter 12","顾问","gùwèn","指受聘提供专业意见和决策建议的人。","adviser, consultant","名","法律～；战略～；高级～","中性","公司聘请外部顾问评估海外并购风险。","The company hired an external consultant to assess risks in overseas acquisitions.","通常不直接执行事务，重在提供建议。","","咨询专家"
"Chapter 12","便于","biànyú","表示有利于某事进行，使用起来更方便。","to be easy to, to be convenient for","动","～管理；～统计；～追踪","中性","平台统一数据口径，便于监管部门实时比对。","The platform unified data standards, making real-time comparison easier for regulators.","后面常接动词短语，表示“有利于……”。","","有利于"
"Chapter 12","分支","fēnzhī","指从主体延伸出来的部分，也可指机构下设单位。","branch","名","业务～；技术～；机构～","中性","总部要求各区域分支同步执行新的合规流程。","Headquarters required all regional branches to implement the new compliance process simultaneously.","在组织管理和技术语境中都常见。","","支线"
"Chapter 12","冒险","màoxiǎn","指明知存在风险仍采取行动。","to take a risk, to take chances","动","～投资；不要～；过度～","贬义","在现金流紧张时盲目扩张无异于冒险经营。","Expanding blindly during cash-flow stress is essentially risky management.","多带有警示色彩。","","铤而走险"
"Chapter 12","考核","kǎohé","指对个人或组织的能力、业绩进行评估。","to assess (one's proficiency)","动","绩效～；年度～；量化～","中性","新绩效制度把服务质量纳入考核指标。","The new performance system incorporates service quality into evaluation metrics.","常见于教育、人事和管理场景。","","评估"
"Chapter 12","含义","hányì","指词语、行为或现象所表达的意义。","meaning, implication","名","深层～；实际～；引申～","中性","专家解释了“数据主权”在国际规则中的实际含义。","Experts explained the practical meaning of “data sovereignty” in international rules.","可用于语言解释，也可用于政策解读。","","意义"
"Chapter 12","理念","lǐniàn","指指导行为和决策的核心观念。","idea, concept","名","治理～；发展～；品牌～","中性","该企业将可持续发展理念写入年度战略。","The company incorporated sustainable development principles into its annual strategy.","抽象程度较高，常见于政策和管理文本。","","观念"
"Chapter 12","梦想","mèngxiǎng","指对未来理想状态的向往与追求。","dream, ideal","名","实现～；追逐～；职业～","中性","纪录片讲述了年轻创业者把职业梦想变成产品的过程。","The documentary tells how young entrepreneurs turned career dreams into products.","语体可庄重也可口语，常带积极色彩。","","理想"
"Chapter 12","福利","fúlì","指单位或政府向成员提供的待遇与保障。","welfare, life benefits (housing, medical affairs, food, transportation, cultural entertainment etc.)","名","员工～；社会～；提升～","中性","新政策明确提高一线员工的住房福利标准。","The new policy explicitly raises housing benefit standards for frontline employees.","常见于劳动保障和人力资源话题。","","待遇"
"Chapter 13","基数","jīshù","指用于计算或比较的基础数量。","base number","名","人口～；样本～；统计～","中性","由于用户基数扩大，平台广告收入同比增长明显。","Because the user base expanded, the platform’s ad revenue grew significantly year over year.","统计、金融和政策分析中高频使用。","","基础数"
"Chapter 13","身份证","shēnfènzhèng","指证明公民身份的法定证件。","ID card","名","出示～；补办～；核验～","中性","办理业务前，系统会先核验申请人的身份证信息。","Before processing the case, the system first verifies the applicant’s ID card information.","常与“登记、核验、挂失”搭配。","","证件"
"Chapter 13","换发","huànfā","指原证件到期或失效后重新发放新的证件。","to renew, to reissue","动","～证件；集中～；到期～","中性","公安部门启动了居民身份证集中换发工作。","Public security authorities launched a centralized ID card reissuance program.","多见于政务、公文和新闻报道。","","补发"
