"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"Chapter 8","跌跌撞撞","diēdiē zhuàngzhuàng","走路摇晃不稳。","stagger; stumble","副","～地走着；提高～；文化～","中性","喝醉的他跌跌撞撞地往家走去。","Drunk, he staggered his way home.","Unsteady movement.","","蹒跚"
"Chapter 8","碰壁","pèngbì","遇到阻碍、拒绝。","hit a brick wall; rebuffed","动","到处～；～效应；产业～","口语","他找工作时到处碰壁，心情非常沮丧。","He hit a brick wall everywhere while looking for a job and felt very depressed.","Metaphor for failure/rejection.","","受挫"
"Chapter 8","欣慰","xīnwèi","感到欣喜而安慰。","gratified; relieved and happy","形","感到～；艺术～；达到...～","褒义","看到孩子终于懂事了，母亲感到非常欣慰。","Seeing that the child finally became sensible, the mother felt very gratified.","Positive internal feeling.","","安慰"
"Chapter 8","安居","ānjū","安定地居住。","live in peace","动","～乐业；干得～；办得～","褒义","只有社会稳定，人民才能安居乐业。","Only with social stability can the people live and work in peace.","Secure living.","","定居"
"Chapter 8","康复","kāngfù","恢复健康。","recover; rehabilitate","动","身体～；～动物；～树木","褒义","经过一段时间的治疗，他的身体已经完全康复了。","After a period of treatment, his body has fully recovered.","Healing process.","","恢复"
"Chapter 8","扶贫","fúpín","扶助贫困。","poverty alleviation","动","～项目；～废品；～东西","中性","精准扶贫是国家当前的一项重要工作。","Targeted poverty alleviation is an important current task for the country.","Helping the poor develop.","","济贫"
"Chapter 8","维权","wéiquán","维护合法权利。","protection of rights","动","～意识；～街头；～狗","中性","消费者的维权意识正在不断增强。","Consumers' awareness of protecting their rights is constantly increasing.","Legal advocacy.","","维护权益"
"Chapter 8","助学","zhùxué","帮助贫困者完成学业。","student aid; educational support","动","～贷款；～热线；健康～","中性","希望助学金能帮助贫困学子圆大学梦。","I hope the student aid grant can help poor students fulfill their college dreams.","Helping students financially.","","奖学"
"Chapter 8","发放","fāfàng","把钱或物发给需要的人。","issue; distribute","动","～工资；每年～；做～","中性","救灾物资正在有序地向灾民发放。","Disaster relief supplies are being orderly distributed to the victims.","Giving out officially.","","分发"
"Chapter 8","全方位","quánfāngwèi","事物的各个方面。","all-around; omni-directional","名","～合作；～不轻；～重","中性","两国决定开展全方位的经济合作。","The two countries decided to carry out all-around economic cooperation.","Every angle.","","全面"
"Chapter 8","社区","shèqū","社会群体；居民区。","community; neighborhood","名","～服务；减轻～；挑～","中性","我们社区经常组织老年人开展文体活动。","Our community often organizes cultural and sports activities for the elderly.","Local residential area.","","小区"
"Chapter 8","乐呵呵","lèhēhē","形容高兴的样子。","happy-go-lucky; smilingly","形","整天～；～之间；～A与B","褒义","爷爷每天都乐呵呵的，好像从来没有烦心事。","Grandpa is smilingly happy every day, as if he never has worries.","Visible cheerfulness.","","乐滋滋"
"Chapter 8","义工","yìgōng","自愿参加无报酬工作人员。","volunteer","名","做～；视力～；记忆力～","褒义","暑假期间，很多中学生去图书馆当义工。","During summer break, many middle school students work as volunteers at the library.","Unpaid service.","","志愿者"
"Chapter 8","素质","sùzhì","平时的修养、水平。","quality (of a person); character","名","国民～；极度～；感到～","中性","提高全民族的科学文化素质非常重要。","It is very important to improve the scientific and cultural quality of the whole nation.","Personal cultivation.","","修养"
"Chapter 8","集聚","jíjù","集合、聚集。","gather; assemble","动","人才～；～症；越来越～","中性","这里集聚了全国最顶尖的科研人才。","The nation's top scientific research talents are gathered here.","Mass collection of things/people.","","聚集"
"Chapter 8","境界","jìngjiè","达到的程度或情况。","realm; level; state","名","思想～；～习惯；～影响","褒义","这幅画表现出一种极高的艺术境界。","This painting shows a very high artistic realm.","Spiritual or professional level.","","层界"
"Chapter 8","有声有色","yǒu shēng yǒu sè","形容表现得生动。","vivid and dramatic; impressive","形","搞得～；戒除～；反对～","褒义","他在学校把学生会的工作干得有声有色。","He ran the student union work at school in an impressive and vivid way.","Full of life and success.","","生动"
"Chapter 8","认养","rènyǎng","确认承担抚养或保护任务。","adopt (a tree/pet/etc.)","动","～绿地；合理～；～搭配","中性","市民可以认养公园里的小树，并负责照看。","Citizens can adopt a small tree in the park and be responsible for looking after it.","Taking responsibility for something.","","领养"
"Chapter 8","捡拾","jiǎnshí","拾取。","pick up; collect","动","～垃圾；供求～；心理～","中性","志愿者们在海滩上捡拾游客丢弃的垃圾。","Volunteers are picking up trash discarded by tourists on the beach.","Gathering items from the ground.","","拾取"
"Chapter 8","流浪","liúlàng","没有固定住所到处漂泊。","roam; wander","动","～汉；铲除～；留下～","贬义","他年轻时曾独自一人在异国他乡流浪。","He once wandered alone in a foreign land when he was young.","Homeless wandering.","","漂泊"
白血病
不敢当
曾漏偏逢连夜雨
众人恰柴火焰高
爱心社
小犬马之劳
弱势群体
真人秀
两眼一抹黑
抓瓜老人 空巢老人
临终关怀
毋以善小而不为


"Chapter 9","咨询","zīxún","询问意见。","consult; seek advice","动","法律～；忙于～；避免～","中性","如果你有任何疑问，可以拨打咨询电话。","If you have any questions, you can call the consultation number.","Professional inquiry.","","询问"
"Chapter 9","体检","tǐjiǎn","体格检查。","physical exam; check-up","动","定期～；～服务；～电话","中性","为了健康，我们应该每年进行一次体检。","For health, we should undergo a physical check-up once a year.","Medical screening.","","检查"
"Chapter 9","记性","jìxing","记忆力。","memory","名","～好；单位～；～报告","口语","人上了年纪，记性就越来越差了。","As people get older, their memory gets worse and worse.","Informal term for memory.","","记忆力"
"Chapter 9","够呛","gòuqiàng","形容情况严重难以承受。","unbearable; terrible","形","累得～；～差；～不好","口语","今天的活儿真多，把我累得够呛。","There was so much work today; it wore me out terribly.","Extreme degree.","","受不了"
"Chapter 9","总管","zǒngguǎn","全面管理事务的人。","manager; director-general","名","后勤～；冷得～；忙得～","中性","他是这个项目的总管，负责协调各方工作。","He is the manager of this project, responsible for coordinating all parties.","Overall leader.","","主管"
"Chapter 9","担子","dànzi","比喻担负的责任。","burden; load; responsibility","名","～很重；项目～；财务～","中性","作为班长，他肩上的担子可不轻啊。","As the class monitor, the burden on his shoulders is not light.","Symbolic weight of duty.","","责任"
"Chapter 9","介于","jièyú","在两者之间。","between; intermediate","动","～两者之间；肩上的～；挑～","中性","这种颜色介于红色和紫色之间。","This color is between red and purple.","Position in a range.","","处于"
"Chapter 9","减退","jiǎntuì","下降，减弱。","decline; abate","动","功能～；～红色与紫色；～二者","贬义","随着年龄的增长，人的听力会逐渐减退。","As age increases, one's hearing will gradually decline.","Decreasing in strength.","","下降"
"Chapter 9","疲乏","pífá","因消耗过多需要休息。","fatigued; weary","形","感到～；听力～；视力～","中性","长途旅行后，他感到非常疲乏。","After the long trip, he felt very fatigued.","Physical tiredness.","","疲劳"
"Chapter 9","健忘","jiànwàng","记忆力差，容易忘。","forgetful","形","～症；身体～；十分～","贬义","由于最近压力太大，他变得有些健忘。","Due to too much pressure lately, he has become a bit forgetful.","Prone to forgetting.","","丢三落四"
"Chapter 9","不良","bùliáng","不好的。","bad; harmful; unhealthy","形","～嗜好；有点～；～严重","贬义","长期熬夜是对身体非常不利的不良习惯。","Staying up late long-term is an unhealthy habit that's very bad for the body.","Negative quality.","","不好"
"Chapter 9","酗酒","xùjiǔ","无节制地饮酒。","excessive drinking; alcoholism","动","长期～；～影响；～行为","贬义","酗酒不仅伤害身体，还可能引发社会问题。","Excessive drinking not only hurts the body but can also cause social problems.","Abuse of alcohol.","","贪杯"
"Chapter 9","膳食","shànshí","每天吃的饭菜。","diet; meal","名","～结构；～成性；戒～","中性","合理的膳食对维持身体健康至关重要。","A reasonable diet is crucial for maintaining good health.","Formal term for meals/nutrition.","","伙食"
"Chapter 9","失衡","shīhéng","失去平衡。","imbalance; out of balance","动","营养～；～营养；合理～","贬义","这种饮食方式会导致体内的微量元素失衡。","This way of eating will lead to an imbalance of trace elements in the body.","Loss of equilibrium.","","不平衡"
"Chapter 9","祸根","huògēn","出现灾祸的根源。","root of the trouble; bane","名","埋下～；收支～；心态～","贬义","不健康的饮食习惯是许多疾病的祸根。","Unhealthy eating habits are the root cause of many diseases.","Origin of disaster.","","祸首"
"Chapter 9","应酬","yìngchóu","交际活动。","socializing; dinner party","名","忙于～；罪恶～；铲除～","中性","他每天晚上都有应酬，很少回家吃饭。","He has social engagements every night and rarely eats at home.","Business/social obligation.","","社交"
"Chapter 9","硬撑","yìngchēng","勉强支撑。","hold out; keep up despite difficulties","动","～着不去休息；～多；忙于～","口语","生病了就要休息，不要硬撑着去上班。","If you're sick, you should rest; don't force yourself to go to work.","Struggling to continue.","","坚持"
"Chapter 9","天长日久","tiān cháng rì jiǔ","时间长，日子久。","after a long time; over the years","副","～见人心；别～；硬～着","中性","只要天长日久地坚持下去，你一定会成功的。","As long as you persist over a long period, you will surely succeed.","Enduring duration.","","长年累月"
"Chapter 9","恶果","èguǒ","坏结果。","evil consequence; bad result","名","自食～；～地坚持；日久～","贬义","破坏环境的行为最终会产生严重的恶果。","Acts of environmental destruction will eventually produce severe consequences.","Outcome of bad actions.","","后果"
"Chapter 9","屡见不鲜","lǚ jiàn bù xiān","经常看见，不新奇。","nothing new; common occurrence","形","已经是～；酿成～；产生～","中性","在网络时代，信息泄露事件已经屡见不鲜了。","In the internet age, data leak incidents are already a common occurrence.","Seen often.","","司空见惯"
"Chapter 9","延续","yánxù","持续下去。","continue; go on; last","动","～至今；～的事；～现象","中性","这种古老的传统一直延续到了今天。","This ancient tradition has continued until today.","Uninterrupted extension.","","持续"
"Chapter 9","全天候","quán tiān hòu","满二十四小时的。","all-weather; round-the-clock","形","～服务；～到...；～下去","中性","这家便利店提供全天候的二十四小时服务。","This convenience store provides round-the-clock service.","Continuous service/operation.","","全天"
"Chapter 9","熬夜","áoyè","整夜不睡觉。","stay up late; stay up all night","动","经常～；～营业；～值班","中性","为了赶这份报告，他昨晚熬夜到了凌晨三点。","To finish this report, he stayed up until 3 a.m. last night.","Sleeping late/not at all.","","通宵"
"Chapter 9","宵夜","xiāoyè","夜里吃的简便饭菜。","midnight snack; supper","名","吃～；偶尔～；不要～","中性","看完电影后，我们一起去吃个宵夜吧。","After watching the movie, let's go get a midnight snack together.","Late night meal.","","夜宵"
"Chapter 9","满满当当","mǎn mǎn dàng dàng","形容非常满。","full to the brim; packed","形","塞得～；吃～；约～","口语","他的日程表每天都安排得满满当当的。","His schedule is packed full every day.","No space left.","","满满的"
"Chapter 9","透支","tòuzhī","消耗过度；提取超过金额。","overdraw; overexert","动","体力～；装得～；排得～","中性","过度劳累会让身体处于严重的透支状态。","Overwork will put the body in a state of severe overexertion/drain.","Using more than available.","","亏空"
"Chapter 9","张弛有度","zhāng chí yǒu dù","合理安排紧张和放松。","strike a balance between work and rest","形","做到～；精力～；信用卡～","褒义","科学的学习方法应该做到张弛有度。","Scientific study methods should involve a balance between work and rest.","Literal: ""tension and relaxation in measure.""","","劳逸结合"
"Chapter 9","基因","jīyīn","遗传信息的基本单位。","gene","名","～工程；学习～；劳逸～","中性","科学研究发现，人的身高很大程度上由基因决定。","Scientific research has found that height is largely determined by genes.","Biological unit.","","遗传因子"
"Chapter 9","遗传","yíchuán","由上一代传给下一代。","heredity; inherit","动","～特征；～突变；～决定","中性","这种疾病具有明显的家族遗传倾向。","This disease has a clear family hereditary tendency.","Biological passing of traits.","","传代"
"Chapter 9","吓唬","xiàhu","使害怕。","frighten; scare","动","～小孩；～病；～给下一代","口语","他只是在吓唬你，别当真。","He's just scaring you; don't take it seriously.","Intimidating (informal).","","恐吓"
"Chapter 9","语重心长","yǔ zhòng xīn cháng","言语恳切情意深长。","sincere and earnest; meaningful advice","副","～地说；～人；别～","褒义","临行前，老师语重心长地嘱咐我要好好照顾自己。","Before I left, the teacher earnestly advised me to take good care of myself.","Deeply felt speech.","","苦口婆心"
"Chapter 9","灵丹妙药","língdān miàoyào","比喻解决问题的办法。","miracle medicine; panacea","名","不是～；～地嘱咐；～地告诫","中性","运动是保持健康的灵丹妙药。","Exercise is a miracle medicine for maintaining health.","Cure-all (often used figuratively).","","万灵药"
"Chapter 9","均衡","jūnhéng","均匀平衡。","balanced; even","形","营养～；没有～；找到～","中性","我们应该保持营养均衡，多吃蔬菜水果。","We should maintain a balanced nutrition and eat more fruits and vegetables.","Even distribution.","","平衡"
"Chapter 9","开朗","kāilǎng","乐观，爽快。","cheerful; optimistic","形","性格～；饮食～；发展～","褒义","她是一个性格开朗的女孩，大家都喜欢和她交朋友。","She is a cheerful girl; everyone likes to be friends with her.","Sunny disposition.","","乐观"
"Chapter 9","平和","pínghé","温和，和气。","gentle; mild; calm","形","语气～；性格～；活泼～","褒义","他在处理矛盾时，态度总是非常平和。","His attitude is always very calm when handling conflicts.","Not aggressive.","","温和"
"Chapter 9","神清气爽","shén qīng qì shuǎng","精神饱满心情舒畅。","refreshing; clear-headed and refreshed","形","感到～；心态～；态度～","褒义","清晨到山里散散步，让人感到神清气爽。","Taking a walk in the mountains in the early morning makes one feel refreshed.","Mental/physical freshness.","","心旷神怡"
"Chapter 9","倡导","chàngdǎo","提倡。","advocate; initiate","动","～文明；～环保；～节约","褒义","学校一直倡导垃圾分类，保护校园环境。","The school has always advocated trash sorting to protect the campus environment.","Leading a call for action.","","提倡"
"Chapter 9","精辟","jīngpì","深刻，透彻。","incisive; penetrating","形","论述～；分析～；见解～","褒义","他的这段话对这个问题的分析非常精辟。","His words were a very incisive analysis of this problem.","Deep and accurate.","","精深"
"Chapter 9","金玉良言","jīn yù liáng yán","极其宝贵的教导。","golden advice; pearls of wisdom","名","当成～；牢记～；句句～","褒义","长辈们的这些话都是金玉良言，你要记在心里。","The words of your elders are all pearls of wisdom; you should keep them in mind.","Highly valued words.","","良言"
工作狂
拼命三郎
八九不离十
代谢水平
耳边风
吃老本
人在江湖，身不由已
朝九晚五
日出而作，日落而息
反其道而行之
三高、脂肪肝，颈椎病，神经衰若，心脑血管病，肿瘤
买后悔药
金钥匙
